f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
159.2102,303.5456,880.2257999999999,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14919999999999,57.59939999999998,60.414800000000014,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-d76ea7b_primitive
170.61699999999996,339.25799999999987,735.0027999999999,994.7611999999996,2698.0,5928.0,7744.0,10034.0,20.0,48.0,84.0,126.0,132.0,348.0,528.0,690.0,13.5636,35.216,57.01319999999998,81.07500000000003,2.7225,27.719999999999995,25.245,55.78649999999998,900.0,1170.0,1080.0,2250.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,11.370800000000004,0.0,-8.55,-5.4,-14.010000000000002,0.0,111.0,144.0,285.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.040000000000001,qmof-5be9b7e_primitive
93.1012,171.72479999999996,379.641,210.528,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.7828,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-acc6761_primitive
93.1012,171.72479999999996,379.641,210.5279999999999,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.782799999999998,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-acc6761_primitive
93.1012,171.72479999999996,379.641,210.5279999999999,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.782799999999998,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-b06e757_primitive
170.61699999999996,313.2479999999999,672.9867999999999,916.6079999999996,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000004,2.7225,27.72,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000004,4.8077000000000005,6.0522,10.846800000000002,0.0,-8.549999999999999,-5.4,-13.66,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.88,3.240000000000001,7.439999999999999,qmof-999122e_primitive
170.61699999999996,313.2479999999999,672.9867999999999,916.6079999999996,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000004,2.7225,27.72,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000004,4.8077000000000005,6.0522,10.846800000000002,0.0,-8.549999999999999,-5.4,-13.66,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.88,3.240000000000001,7.439999999999999,qmof-999122e_primitive
170.61699999999996,313.2479999999999,672.9867999999999,916.6079999999996,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000004,2.7225,27.72,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000004,4.8077000000000005,6.0522,10.846800000000002,0.0,-8.549999999999999,-5.4,-13.66,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.88,3.240000000000001,7.439999999999999,qmof-999122e_primitive
170.61699999999996,313.2479999999999,672.9867999999999,916.6079999999996,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000004,2.7225,27.72,25.245,55.209,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000004,4.8077000000000005,6.0522,10.846800000000002,0.0,-8.549999999999999,-5.4,-13.66,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.88,3.240000000000001,7.439999999999999,qmof-999122e_primitive
450.5107999999998,844.8639999999994,1701.8519999999994,2010.336,9428.0,17728.0,24000.0,26112.0,52.0,120.0,192.0,264.0,312.0,792.0,1152.0,1360.0,36.312400000000025,90.3448,133.84959999999995,165.91439999999994,2.722499999999999,22.704000000000004,18.975,41.00250000000001,900.0,960.0,1470.0,1740.0,1.0,4.0,5.0,8.0,16.0,36.0,56.0,76.0,1.7161000000000006,3.825200000000001,5.2269000000000005,7.807599999999997,0.0,-7.1599999999999975,-3.25,-11.650000000000002,0.0,88.0,101.0,182.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,13.0,0.0,2.3200000000000003,2.56,4.520000000000001,qmof-106adc0_primitive
450.5107999999997,844.8639999999994,1701.8519999999992,2010.335999999999,9428.0,17728.0,24000.0,26112.0,52.0,120.0,192.0,264.0,312.0,792.0,1152.0,1360.0,36.31240000000002,90.3448,133.84959999999995,165.91440000000006,2.722499999999999,22.704000000000004,18.975,41.00250000000001,900.0,960.0,1470.0,1740.0,1.0,4.0,5.0,8.0,16.0,36.0,56.0,76.0,1.7161000000000006,3.825200000000001,5.2269000000000005,7.807599999999997,0.0,-7.1599999999999975,-3.25,-11.650000000000002,0.0,88.0,101.0,182.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,13.0,0.0,2.3200000000000003,2.56,4.520000000000001,qmof-106adc0_primitive
93.1012,171.72479999999996,379.641,210.5279999999999,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.782799999999998,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-2202f09_primitive
93.1012,171.72479999999996,379.641,210.5279999999999,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.782799999999998,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-2202f09_primitive
108.4807,207.9808,412.264,474.9119999999999,1354.0,3296.0,3922.0,2592.0,13.0,28.0,46.0,56.0,82.0,224.0,262.0,168.0,8.2781,19.8132,29.8318,31.724,3.6481,37.89439999999999,29.223,46.031,784.0,1288.0,1008.0,1120.0,1.0,6.0,6.0,10.0,36.0,84.0,108.0,132.0,1.4641,5.348199999999999,5.5902,7.381000000000001,0.0,-8.38,-3.839999999999999,-4.999999999999999,0.0,122.0,132.0,240.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,38.0,0.0,2.84,2.64,5.999999999999998,qmof-e6adc28_primitive
108.4807,207.9808,412.264,474.9119999999999,1354.0,3296.0,3922.0,2592.0,13.0,28.0,46.0,56.0,82.0,224.0,262.0,168.0,8.2781,19.8132,29.8318,31.724000000000004,3.6481,37.89439999999999,29.223,46.031,784.0,1288.0,1008.0,1120.0,1.0,6.0,6.0,10.0,36.0,84.0,108.0,132.0,1.4641,5.348199999999999,5.5902,7.381000000000001,0.0,-8.38,-3.839999999999999,-4.999999999999999,0.0,122.0,132.0,240.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,38.0,0.0,2.84,2.64,5.999999999999998,qmof-e6adc28_primitive
108.4807,207.9808,412.2639999999999,474.9119999999999,1354.0,3296.0,3922.0,2592.0,13.0,28.0,46.0,56.0,82.0,224.0,262.0,168.0,8.2781,19.8132,29.8318,31.724000000000004,3.6481,37.89439999999999,29.223,46.031,784.0,1288.0,1008.0,1120.0,1.0,6.0,6.0,10.0,36.0,84.0,108.0,132.0,1.4641,5.348199999999999,5.5902,7.381000000000001,0.0,-8.38,-3.839999999999999,-4.999999999999999,0.0,122.0,132.0,240.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,38.0,0.0,2.84,2.64,5.999999999999998,qmof-e6adc28_primitive
108.4807,207.9808,412.264,474.912,1354.0,3296.0,3922.0,2592.0,13.0,28.0,46.0,56.0,82.0,224.0,262.0,168.0,8.278099999999998,19.8132,29.8318,31.724,3.6481,37.89439999999999,29.223,46.031,784.0,1288.0,1008.0,1120.0,1.0,6.0,6.0,10.0,36.0,84.0,108.0,132.0,1.4641,5.348199999999999,5.5902,7.381000000000001,0.0,-8.38,-3.839999999999999,-4.999999999999999,0.0,122.0,132.0,240.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,38.0,0.0,2.84,2.64,5.999999999999998,qmof-e6adc28_primitive
137.13630000000003,248.11440000000005,453.9708,794.0856,1842.0,3408.0,5326.0,5864.0,19.0,36.0,62.0,104.0,98.0,264.0,372.0,344.0,12.947300000000002,25.941600000000005,43.9282,62.84999999999998,3.3489000000000004,33.379200000000004,46.665,78.9828,676.0,1092.0,1560.0,2288.0,1.0,6.0,10.0,18.0,36.0,96.0,168.0,204.0,1.5625,5.625,9.625000000000002,13.950000000000005,0.0,-7.26,-7.1999999999999975,-10.219999999999995,0.0,114.0,200.0,380.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,74.0,0.0,3.0,4.800000000000001,11.340000000000003,qmof-d47560b_primitive
137.13630000000003,248.11440000000005,453.9708,794.0856,1842.0,3408.0,5326.0,5864.0,19.0,36.0,62.0,104.0,98.0,264.0,372.0,344.0,12.947300000000002,25.941600000000005,43.9282,62.84999999999998,3.3489000000000004,33.379200000000004,46.665,78.9828,676.0,1092.0,1560.0,2288.0,1.0,6.0,10.0,18.0,36.0,96.0,168.0,204.0,1.5625,5.625,9.625000000000002,13.950000000000005,0.0,-7.26,-7.1999999999999975,-10.219999999999995,0.0,114.0,200.0,380.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,74.0,0.0,3.0,4.800000000000001,11.340000000000003,qmof-d47560b_primitive
93.10119999999998,171.72479999999996,379.641,210.528,661.0,1824.0,2388.0,1152.0,10.0,24.0,36.0,24.0,72.0,192.0,192.0,96.0,6.563699999999999,17.7828,21.8082,13.4904,2.5921000000000003,33.2304,12.3165,12.3165,169.0,624.0,234.0,234.0,1.0,6.0,3.0,3.0,36.0,72.0,54.0,54.0,1.5876,5.518800000000001,2.9106,2.9106,0.0,-10.98,-2.8199999999999994,-2.8199999999999994,0.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,9.0,0.0,3.1800000000000006,1.47,1.47,qmof-379b14c_primitive
349.7790999999999,707.6664000000001,1529.5872000000002,1552.9336000000003,5948.0,11280.0,15826.0,15480.0,50.0,106.0,194.0,220.0,308.0,776.0,1094.0,1238.0,22.512800000000023,60.656600000000026,93.43959999999996,113.94360000000005,2.8561,34.8816,24.4036,57.43464999999999,2304.0,2304.0,3744.0,3504.0,1.0,6.0,6.0,11.5,36.0,78.0,126.0,159.0,2.1904,6.482399999999999,7.888400000000001,11.876999999999995,0.0,-10.5,-4.299999999999998,-14.55,0.0,240.0,210.0,479.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,42.5,0.0,4.5,3.55,8.995000000000001,qmof-e3283fb_primitive
349.7790999999999,707.6664000000001,1529.5872000000002,1552.9336000000003,5948.0,11280.0,15826.0,15480.0,50.0,106.0,194.0,220.0,308.0,776.0,1094.0,1238.0,22.512800000000023,60.656600000000026,93.43959999999996,113.94360000000005,2.8561,34.8816,24.4036,57.43464999999999,2304.0,2304.0,3744.0,3504.0,1.0,6.0,6.0,11.5,36.0,78.0,126.0,159.0,2.1904,6.482399999999999,7.888400000000001,11.876999999999995,0.0,-10.5,-4.299999999999998,-14.55,0.0,240.0,210.0,479.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,42.5,0.0,4.5,3.55,8.995000000000001,qmof-e3283fb_primitive
349.7790999999999,707.6664000000001,1529.5872000000002,1552.9336000000003,5948.0,11280.0,15826.0,15480.0,50.0,106.0,194.0,220.0,308.0,776.0,1094.0,1238.0,22.512800000000023,60.656600000000026,93.43959999999996,113.94360000000005,2.8561,34.8816,24.4036,57.43464999999999,2304.0,2304.0,3744.0,3504.0,1.0,6.0,6.0,11.5,36.0,78.0,126.0,159.0,2.1904,6.482399999999999,7.888400000000001,11.876999999999995,0.0,-10.5,-4.299999999999998,-14.55,0.0,240.0,210.0,479.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,42.5,0.0,4.5,3.55,8.995000000000001,qmof-e3283fb_primitive
349.7790999999999,707.6664000000001,1529.5872000000002,1552.9336000000003,5948.0,11280.0,15826.0,15480.0,50.0,106.0,194.0,220.0,308.0,776.0,1094.0,1238.0,22.512800000000023,60.656600000000026,93.43959999999996,113.94360000000005,2.8561,34.8816,24.4036,57.43464999999999,2304.0,2304.0,3744.0,3504.0,1.0,6.0,6.0,11.5,36.0,78.0,126.0,159.0,2.1904,6.482399999999999,7.888400000000001,11.876999999999995,0.0,-10.5,-4.299999999999998,-14.55,0.0,240.0,210.0,479.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,42.5,0.0,4.5,3.55,8.995000000000001,qmof-e3283fb_primitive
126.1238,231.168,445.99520000000007,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-1592e39_primitive
126.1238,231.16799999999992,445.99520000000007,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-1592e39_primitive
126.1238,231.16799999999995,445.99520000000007,511.872,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.294400000000003,33.192,42.281600000000005,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,80.0,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,0.0,2.3200000000000003,2.16,4.48,qmof-1592e39_primitive
159.2102,303.5456,880.2258000000002,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,96.0,1.5876,5.518800000000001,6.4008,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,32.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-1f8a415_primitive
159.2102,303.5456,880.2258,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,96.0,1.5876,5.518800000000001,6.4008,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,32.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-1f8a415_primitive
126.1238,231.168,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.2944,33.192,42.28160000000001,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,82.66666666666667,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.333333333333334,0.0,2.3200000000000003,2.16,4.48,qmof-9488d31_primitive
126.1238,231.168,445.9952,511.87200000000007,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.067,24.294400000000003,33.192,42.28160000000001,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,82.66666666666667,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.333333333333334,0.0,2.3200000000000003,2.16,4.48,qmof-9488d31_primitive
126.12380000000002,231.16800000000003,445.9952,511.8720000000001,2456.0,4608.0,4928.0,6144.0,14.0,32.0,48.0,64.0,80.0,192.0,256.0,320.0,10.066999999999998,24.2944,33.19199999999999,42.28160000000001,2.7225,22.704,16.83,39.53399999999999,900.0,960.0,720.0,1680.0,1.0,4.0,4.0,8.0,16.0,32.0,48.0,82.66666666666667,1.7161000000000002,3.8252,4.034800000000001,7.86,0.0,-7.159999999999999,-3.6,-10.76,0.0,88.0,96.0,184.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,11.333333333333334,0.0,2.3200000000000003,2.16,4.48,qmof-9488d31_primitive
159.2102,303.5455999999999,880.2258,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.14920000000001,57.5994,60.41479999999999,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,96.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,32.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-409a8b7_primitive
159.2102,303.5455999999999,880.2258,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.1496,32.1492,57.59939999999998,60.41480000000001,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,96.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,32.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-409a8b7_primitive
170.617,313.24799999999993,672.9867999999999,916.6079999999998,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.84440000000001,52.39319999999999,69.50880000000002,2.7225,27.72,25.245,55.20899999999999,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,150.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.660000000000004,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,30.0,0.0,2.8800000000000003,3.24,7.440000000000001,qmof-dbd6c51_primitive
170.61699999999996,313.24799999999993,672.9867999999999,916.6079999999994,2698.0,5784.0,7408.0,8352.0,20.0,44.0,76.0,112.0,120.0,308.0,428.0,512.0,13.5636,32.8444,52.3932,69.50880000000004,2.7225,27.719999999999995,25.245,55.20899999999999,900.0,1170.0,1080.0,2100.0,1.0,5.0,6.0,12.0,25.0,55.0,90.0,140.0,1.7161000000000002,4.8077000000000005,6.052200000000001,10.846800000000002,0.0,-8.55,-5.4,-13.66,0.0,111.0,144.0,290.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,32.0,0.0,2.8800000000000003,3.24,7.440000000000001,qmof-5674ed3_primitive
159.21019999999996,303.54559999999987,880.2257999999999,922.4704,1124.0,3296.0,5914.0,5024.0,18.0,44.0,92.0,116.0,140.0,412.0,650.0,556.0,11.149599999999998,32.1492,57.59939999999997,60.414800000000014,2.5921000000000003,33.2304,26.0981,38.5756,169.0,624.0,507.0,728.0,1.0,6.0,7.0,8.0,36.0,84.0,120.0,120.0,1.5876,5.518800000000001,6.400800000000001,7.56,0.0,-10.98,-4.939999999999999,-11.079999999999998,0.0,30.0,52.0,48.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,28.0,0.0,3.1800000000000006,3.74,4.080000000000001,qmof-d378af7_primitive
262.79560000000004,556.4415999999997,986.8128000000004,1743.9799999999982,4960.0,8848.0,16176.0,21488.0,36.0,80.0,144.0,232.0,224.0,624.0,1040.0,1280.0,25.350800000000003,58.92000000000002,109.19840000000008,155.9336000000001,2.7225,20.064,36.89399999999999,53.91374999999998,900.0,840.0,1560.0,3435.0,1.0,4.0,8.0,14.0,16.0,48.0,96.0,149.0,1.7161000000000002,3.93,7.9648,13.702600000000004,0.0,-5.5600000000000005,-9.160000000000002,-9.575000000000005,0.0,92.0,188.0,305.5,0.0,0.0,0.0,0.0,0.0,4.0,8.0,18.75,0.0,2.24,4.4,7.880000000000001,qmof-6f0a50e_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-44ebd89_primitive
203.7418,392.1599999999997,843.6659999999997,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.349500000000003,44.092000000000006,76.77600000000004,102.57959999999996,2.7225,22.704,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000004,3.8252,8.174400000000002,11.6328,0.0,-7.159999999999998,-2.7,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000006,6.840000000000002,qmof-44ebd89_primitive
256.29310000000004,530.9055999999998,897.4122000000007,1547.1881999999985,4924.0,8344.0,15018.0,19800.0,35.0,76.0,132.0,206.0,208.0,564.0,904.0,1096.0,24.757900000000003,55.80000000000002,100.6860000000001,139.2830000000001,2.7225,18.81,34.588125,50.75812499999999,900.0,787.5,1462.5,3300.0,1.0,3.75,7.5,13.25,14.25,42.75,84.5,130.75,1.7161000000000002,3.684375,7.467,12.946075000000004,0.0,-5.2125,-8.587500000000002,-8.900000000000002,0.0,86.25,176.25,287.5,0.0,0.0,0.0,0.0,0.0,3.0,6.25,15.75,0.0,2.1,4.125,7.475000000000001,qmof-ff04ba3_primitive
203.7418,392.1599999999999,843.6659999999998,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092000000000006,76.77600000000002,102.5796,2.722499999999999,22.704000000000004,20.79,63.706500000000005,900.0,960.0,3240.0,2700.0,1.0,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161000000000006,3.825200000000001,8.174400000000002,11.632800000000003,0.0,-7.1599999999999975,-2.7000000000000006,-18.81,0.0,88.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,2.3200000000000003,1.6200000000000008,6.8400000000000025,qmof-d3ade47_primitive
